ratingId,userId,movieId,rating
6145,43,5418,4.0
6146,43,5445,3.0
6147,43,5459,2.5
6148,43,5464,3.5
6149,43,5500,3.5
6150,43,5502,3.0
6151,43,5617,2.5
6152,43,5618,3.5
6153,43,5669,3.5
6154,43,5679,3.0
6155,43,5690,3.0
6156,43,5816,2.5
6157,43,5952,4.0
6158,43,5971,4.5
6159,43,5995,3.5
6160,43,6078,3.5
6161,43,6218,3.0
6162,43,6297,3.5
6163,43,6303,2.5
6164,43,6305,2.5
6165,43,6333,3.5
6166,43,6350,4.5
6167,43,6365,3.0
6168,43,6377,4.0
6169,43,6537,2.5
6170,43,6539,4.5
6171,43,6618,3.5
6172,43,6662,4.0
6173,43,6663,3.0
6174,43,6669,5.0
6175,43,6711,3.0
6176,43,6786,3.0
6177,43,6807,3.5
6178,43,6857,3.0
6179,43,6863,3.5
6180,43,6874,5.0
6181,43,6942,3.0
6182,43,6979,3.5
6183,43,7090,4.0
6184,43,7099,5.0
6185,43,7118,3.0
6186,43,7143,3.0
6187,43,7153,4.5
6188,43,7254,3.0
6189,43,7361,4.5
6190,43,7386,3.5
6191,43,7438,5.0
6192,43,7569,3.0
6193,43,7981,4.0
6194,43,8157,2.5
6195,43,8253,5.0
6196,43,8360,4.0
6197,43,8368,3.0
6198,43,8426,3.5
6199,43,8582,5.0
6200,43,8622,3.0
6201,43,8623,3.0
6202,43,8636,4.0
6203,43,8638,4.0
6204,43,8644,2.5
6205,43,8645,2.5
6206,43,8665,3.5
6207,43,8784,3.5
6208,43,8874,3.5
6209,43,8949,3.0
6210,43,8961,4.0
6211,43,8966,3.0
6212,43,8983,4.0
6213,43,25752,3.5
6214,43,26504,2.5
6215,43,26509,3.0
6216,43,26662,4.5
6217,43,26776,4.5
6218,43,27266,3.0
6219,43,27660,3.5
6220,43,27731,4.0
6221,43,27846,4.5
6222,43,27865,3.0
6223,43,27912,4.0
6224,43,30707,4.5
6225,43,30793,3.5
6226,43,31658,3.0
6227,43,31878,4.0
6228,43,32587,4.5
6229,43,33154,4.5
6230,43,33493,0.5
6231,43,33679,2.5
6232,43,33794,4.0
6233,43,34405,3.5
6234,43,35836,3.5
6235,43,37240,4.5
6236,43,37830,2.5
6237,43,38038,3.5
6238,43,40278,3.0
6239,43,40583,4.5
6240,43,40815,3.0
6241,43,41566,3.0
6242,43,41569,3.0
6243,43,44022,3.0
6244,43,44191,3.5
6245,43,44195,3.5
6246,43,44199,3.5
6247,43,45447,2.5
6248,43,45499,3.5
6249,43,45517,3.5
6250,43,45722,4.5
6251,43,45728,3.5
6252,43,45928,4.0
6253,43,46322,3.5
6254,43,46530,2.5
6255,43,46578,3.0
6256,43,46967,3.0
6257,43,46972,2.5
6258,43,46976,3.5
6259,43,47099,2.5
6260,43,47516,2.5
6261,43,47518,3.0
6262,43,47610,3.0
6263,43,47644,3.5
6264,43,48394,3.0
6265,43,48412,3.0
6266,43,48516,3.5
6267,43,48774,3.5
6268,43,48780,2.5
6269,43,48982,2.5
6270,43,49272,4.0
6271,43,49274,3.5
6272,43,49278,3.0
6273,43,50601,2.5
6274,43,50792,2.0
6275,43,51077,2.5
6276,43,51084,2.5
6277,43,51662,3.0
6278,43,51939,2.0
6279,44,260,4.5
6280,44,1196,4.5
6281,44,1210,5.0
6282,44,2571,5.0
6283,44,5952,5.0
6284,44,7153,5.0
6285,44,58559,5.0
6286,44,60684,5.0
6287,44,65682,5.0
6288,44,67197,4.0
6289,44,67408,3.5
6290,44,67923,4.5
6291,44,68237,4.5
6292,44,68319,3.5
6293,44,69644,4.0
6294,44,70336,4.0
6295,44,71264,4.0
6296,44,73321,5.0
6297,44,76251,5.0
6298,44,77561,5.0
6299,44,78772,4.0
6300,44,79091,4.0
6301,44,79132,5.0
6302,44,79139,4.5
6303,44,81564,4.5
6304,44,82169,4.0
6305,44,84772,4.5
6306,44,85414,4.0
6307,44,86332,5.0
6308,44,86644,5.0
6309,44,87232,5.0
6310,44,87306,4.5
6311,44,87430,5.0
6312,44,88140,5.0
6313,44,88405,4.0
6314,44,88744,5.0
6315,44,89774,4.0
6316,44,91542,5.0
6317,44,93363,4.5
6318,44,94677,3.5
6319,44,94864,4.0
6320,44,95441,4.5
6321,44,95875,4.0
6322,44,96079,5.0
6323,44,96737,4.0
6324,44,97752,3.5
6325,44,97921,5.0
6326,44,97938,3.5
6327,44,98809,5.0
6328,44,99112,5.0
6329,44,106782,5.0
6330,44,112852,5.0
6331,44,122904,5.0
6332,44,122920,5.0
6333,44,134130,5.0
6334,45,82,5.0
6335,45,83,5.0
6336,45,125,4.0
6337,45,140,3.0
6338,45,141,4.0
6339,45,150,4.0
6340,45,296,5.0
6341,45,380,3.0
6342,45,562,4.0
6343,45,590,4.0
6344,45,592,3.0
6345,45,608,5.0
6346,45,631,4.0
6347,45,645,4.0
6348,45,647,5.0
6349,45,648,3.0
6350,45,650,4.0
6351,45,653,3.0
6352,45,656,3.0
6353,45,661,3.0
6354,45,707,4.0
6355,45,708,4.0
6356,45,715,3.0
6357,45,719,4.0
6358,45,728,4.0
6359,45,736,3.0
6360,45,761,3.0
6361,45,762,3.0
6362,45,765,3.0
6363,45,766,2.0
6364,45,778,5.0
6365,45,780,3.0
6366,45,781,4.0
6367,45,783,5.0
6368,45,799,3.0
6369,45,800,5.0
6370,45,801,4.0
6371,45,802,3.0
6372,45,803,4.0
6373,45,805,4.0
6374,45,809,3.0
6375,45,837,4.0
6376,45,838,5.0
6377,45,861,4.0
6378,46,105,2.5
6379,46,110,4.5
6380,46,161,3.5
6381,46,223,3.0
6382,46,256,2.0
6383,46,356,4.5
6384,46,474,3.0
6385,46,541,4.0
6386,46,553,4.0
6387,46,610,4.5
6388,46,671,3.0
6389,46,762,0.5
6390,46,849,1.5
6391,46,898,4.5
6392,46,903,4.5
6393,46,904,4.5
6394,46,908,5.0
6395,46,911,4.5
6396,46,912,5.0
6397,46,913,5.0
6398,46,924,1.5
6399,46,932,4.5
6400,46,943,3.5
6401,46,953,5.0
6402,46,954,4.5
6403,46,955,4.5
6404,46,969,5.0
6405,46,1036,3.5
6406,46,1079,5.0
6407,46,1099,3.0
6408,46,1193,3.0
6409,46,1200,4.0
6410,46,1203,5.0
6411,46,1214,3.5
6412,46,1215,4.0
6413,46,1220,3.5
6414,46,1246,4.0
6415,46,1247,4.0
6416,46,1253,5.0
6417,46,1257,3.5
6418,46,1269,5.0
6419,46,1270,4.5
6420,46,1271,4.5
6421,46,1291,4.5
6422,46,1297,4.0
6423,46,1301,5.0
6424,46,1333,4.5
6425,46,1500,3.5
6426,46,1513,2.0
6427,46,1610,5.0
6428,46,1617,5.0
6429,46,1653,4.5
6430,46,1663,4.5
6431,46,1673,4.0
6432,46,1704,4.0
6433,46,1747,3.0
6434,46,1748,4.0
6435,46,1918,2.5
6436,46,1955,3.5
6437,46,1968,3.5
6438,46,2000,4.0
6439,46,2005,5.0
6440,46,2118,2.5
6441,46,2144,3.0
6442,46,2268,4.5
6443,46,2352,4.5
6444,46,2407,4.0
6445,46,2716,5.0
6446,46,2730,2.5
6447,46,2761,3.0
6448,46,2770,0.5
6449,46,2791,3.0
6450,46,2795,4.0
6451,46,2804,4.5
6452,46,2819,4.0
6453,46,2908,3.5
6454,46,2968,3.0
6455,46,2971,2.0
6456,46,3035,4.5
6457,46,3037,5.0
6458,46,3039,4.0
6459,46,3074,4.5
6460,46,3088,4.5
6461,46,3095,4.5
6462,46,3097,4.0
6463,46,3105,3.0
6464,46,3135,3.5
6465,46,3148,4.5
6466,46,3168,3.5
6467,46,3210,3.5
6468,46,3256,4.0
6469,46,3359,4.5
6470,46,3363,4.0
6471,46,3365,4.0
6472,46,3421,5.0
6473,46,3448,3.5
6474,46,3451,4.5
6475,46,3471,2.5
6476,46,3543,3.0
6477,46,3549,4.0
6478,46,3552,4.5
6479,46,3578,3.5
6480,46,3671,5.0
6481,46,3703,3.5
6482,46,3724,2.5
6483,46,3727,4.0
6484,46,3801,4.5
6485,46,3836,4.0
6486,46,3897,4.5
6487,46,4019,4.5
6488,46,4105,3.0
6489,46,4427,3.5
6490,46,4499,3.0
6491,46,4710,5.0
6492,46,4795,4.5
6493,46,4835,4.0
6494,46,4880,4.5
6495,46,4916,4.0
6496,46,4995,2.5
6497,46,5385,3.0
6498,46,5404,4.0
6499,46,5418,3.5
6500,46,5544,3.5
6501,46,5989,4.5
6502,46,6093,4.5
6503,46,6303,3.0
6504,46,6448,3.0
6505,46,6502,3.0
6506,46,6874,0.5
6507,46,6979,4.0
6508,46,6980,4.5
6509,46,7001,3.0
6510,46,7076,3.0
6511,46,7107,3.0
6512,46,7114,3.5
6513,46,7143,4.0
6514,46,7254,4.0
6515,46,7360,3.0
6516,46,7366,5.0
6517,46,7419,3.0
6518,46,7438,0.5
6519,46,7618,4.0
6520,46,7720,4.5
6521,46,8039,5.0
6522,46,8337,4.0
6523,46,8368,4.5
6524,46,8492,3.0
6525,46,8784,4.0
6526,46,8970,3.5
6527,46,25842,4.0
6528,46,26133,3.0
6529,46,26181,4.5
6530,46,26242,3.5
6531,46,31116,4.5
6532,46,33166,4.5
6533,46,40815,4.5
6534,46,45728,3.0
6535,46,47644,4.0
6536,46,59315,4.0
6537,46,60487,3.5
6538,47,1,2.0
6539,47,7,3.0
6540,47,14,3.0
6541,47,25,5.0
6542,47,30,3.0
6543,47,35,3.0
6544,47,36,5.0
6545,47,52,3.0
6546,47,58,5.0
6547,47,62,3.0
6548,47,85,4.0
6549,47,94,3.0
6550,47,95,2.0
6551,47,110,3.0
6552,47,111,3.0
6553,47,144,4.0
6554,47,156,3.0
6555,47,161,3.0
6556,47,162,3.0
6557,47,194,5.0
6558,47,205,3.0
6559,47,232,4.0
6560,47,246,4.0
6561,47,247,4.0
6562,47,249,3.0
6563,47,260,4.0
6564,47,265,5.0
6565,47,266,3.0
6566,47,272,3.0
6567,47,290,3.0
6568,47,306,4.0
6569,47,318,5.0
6570,47,326,3.0
6571,47,342,4.0
6572,47,345,3.0
6573,47,348,3.0
6574,47,349,3.0
6575,47,376,3.0
6576,47,448,3.0
6577,47,454,3.0
6578,47,457,4.0
6579,47,475,4.0
6580,47,497,3.0
6581,47,501,4.0
6582,47,508,3.0
6583,47,509,5.0
6584,47,515,4.0
6585,47,527,5.0
6586,47,535,4.0
6587,47,538,4.0
6588,47,541,5.0
6589,47,590,5.0
6590,47,608,5.0
6591,47,613,3.0
6592,47,628,4.0
6593,47,648,3.0
6594,47,708,3.0
6595,47,728,4.0
6596,47,733,3.0
6597,47,736,2.0
6598,47,766,3.0
6599,47,778,5.0
6600,47,780,3.0
6601,47,800,4.0
6602,47,805,3.0
6603,47,852,3.0
6604,47,1041,5.0
6605,47,1183,4.0
6606,47,1269,3.0
6607,47,4424,3.0
6608,48,3,1.0
6609,48,5,3.0
6610,48,6,5.0
6611,48,14,3.0
6612,48,16,5.0
6613,48,25,5.0
6614,48,39,3.0
6615,48,47,4.0
6616,48,95,4.0
6617,48,104,5.0
6618,48,112,4.0
6619,48,145,5.0
6620,48,153,4.0
6621,48,161,5.0
6622,48,216,5.0
6623,48,231,5.0
6624,48,333,5.0
6625,48,494,4.0
6626,48,608,3.0
6627,48,648,4.0
6628,48,733,5.0
6629,48,736,3.0
6630,48,780,5.0
6631,48,786,4.0
6632,48,1073,3.0
6633,49,19,3.0
6634,49,153,5.0
6635,49,185,5.0
6636,49,186,3.0
6637,49,231,2.0
6638,49,256,4.0
6639,49,317,3.0
6640,49,339,5.0
6641,49,344,4.0
6642,49,356,4.0
6643,49,364,5.0
6644,49,367,3.0
6645,49,377,5.0
6646,49,410,3.0
6647,49,435,3.0
6648,49,454,5.0
6649,49,457,5.0
6650,49,480,3.0
6651,49,500,5.0
6652,49,539,5.0
6653,49,586,5.0
6654,49,587,5.0
6655,49,588,5.0
6656,49,592,5.0
6657,49,595,5.0
6658,50,1,4.0
6659,50,31,4.5
6660,50,32,4.0
6661,50,47,4.0
6662,50,150,3.5
6663,50,208,2.5
6664,50,296,5.0
6665,50,344,5.0
6666,50,356,5.0
6667,50,364,5.0
6668,50,367,4.5
6669,50,377,4.5
6670,50,455,2.5
6671,50,480,4.0
6672,50,500,5.0
6673,50,593,4.5
6674,50,780,5.0
6675,50,1088,4.0
6676,50,1333,0.5
6677,50,1393,5.0
6678,50,1485,4.0
6679,50,1513,5.0
6680,50,1608,3.5
6681,50,1645,5.0
6682,50,1690,0.5
6683,50,1721,4.5
6684,50,1784,5.0
6685,50,2105,4.0
6686,50,2294,3.0
6687,50,2329,5.0
6688,50,2396,3.5
6689,50,2541,5.0
6690,50,2571,4.5
6691,50,2671,3.5
6692,50,2692,4.5
6693,50,2706,4.0
6694,50,2858,4.0
6695,50,2881,5.0
6696,50,2918,4.0
6697,50,2959,5.0
6698,50,3083,4.5
6699,50,3253,4.5
6700,50,3255,4.0
6701,50,3450,4.0
6702,50,3671,0.5
6703,50,3717,5.0
6704,50,3793,5.0
6705,50,3825,4.0
6706,50,3949,5.0
6707,50,4025,5.0
6708,50,4148,5.0
6709,50,4235,5.0
6710,50,4239,5.0
6711,50,4246,5.0
6712,50,4270,1.0
6713,50,4367,5.0
6714,50,4369,3.0
6715,50,4447,5.0
6716,50,5349,3.5
6717,50,5481,3.5
6718,50,5669,4.0
6719,50,6539,4.0
6720,50,6711,4.0
6721,50,6874,5.0
6722,50,7147,5.0
6723,50,7361,4.0
6724,50,7438,5.0
6725,50,8873,4.0
6726,50,27020,5.0
6727,50,30707,4.5
6728,50,32587,5.0
6729,50,44694,5.0
6730,50,46578,5.0
6731,50,48385,4.5
6732,50,49530,4.0
6733,50,68157,4.5
6734,50,79132,4.5
6735,50,81591,5.0
6736,50,89745,4.0
6737,50,106918,4.5
6738,50,109374,4.5
6739,51,1,4.0
6740,51,47,4.5
6741,51,50,2.5
6742,51,110,4.5
6743,51,150,3.5
6744,51,260,3.5
6745,51,1036,3.5
6746,51,1089,3.5
6747,51,1210,3.5
6748,51,2858,4.0
6749,51,3147,3.0
6750,51,4226,3.5
6751,51,168250,3.0
6752,51,168252,3.0
6753,51,174055,3.5
6754,51,177593,4.5
6755,51,179401,4.0
6756,51,179815,4.0
6757,51,180081,3.0
6758,51,180231,4.0
6759,52,1246,5.0
6760,52,1381,3.0
6761,52,1537,3.0
6762,52,1955,4.0
6763,52,1968,4.0
6764,52,2126,3.0
6765,52,2141,3.5
6766,52,2329,5.0
6767,52,2379,3.0
6768,52,2642,2.5
6769,52,2717,2.5
6770,52,2858,5.0
6771,52,2953,2.5
6772,52,3100,4.0
6773,52,3271,4.0
6774,52,3617,2.5
6775,52,4361,4.0
6776,52,4489,5.0
6777,52,8873,3.5
6778,52,30707,4.0
6779,52,46578,2.0
6780,52,48780,3.5
6781,52,55247,5.0
6782,52,56367,4.5
6783,52,63082,5.0
6784,52,72011,3.5
6785,52,80463,5.0
6786,52,81562,3.0
6787,52,81591,2.5
6788,53,527,4.5
6789,53,593,3.0
6790,53,608,4.5
6791,53,910,5.0
6792,53,912,5.0
6793,53,1136,5.0
6794,53,1197,5.0
6795,53,1247,5.0
6796,53,1265,5.0
6797,53,1296,5.0
6798,53,1307,5.0
6799,53,2396,5.0
6800,53,2716,4.0
6801,53,2929,5.0
6802,53,4014,5.0
6803,53,4886,4.0
6804,53,4973,5.0
6805,53,5299,5.0
6806,53,5377,5.0
6807,53,6711,4.0
6808,53,7669,5.0
6809,53,8961,4.0
6810,53,50872,5.0
6811,53,72998,4.0
6812,53,81845,5.0
6813,53,109374,5.0
6814,53,109487,3.0
6815,54,7,3.0
6816,54,47,2.5
6817,54,236,4.5
6818,54,315,2.0
6819,54,337,4.0
6820,54,342,5.0
6821,54,593,5.0
6822,54,1101,3.0
6823,54,1198,5.0
6824,54,1219,4.0
6825,54,1246,3.0
6826,54,1291,4.0
6827,54,1374,4.0
6828,54,1674,3.5
6829,54,2011,5.0
6830,54,2028,2.5
6831,54,2194,5.0
6832,54,2302,3.5
6833,54,2501,5.0
6834,54,2640,4.5
6835,54,2699,1.0
6836,54,2706,3.5
6837,54,3578,4.0
6838,54,3897,4.0
6839,54,5445,5.0
6840,54,7386,5.0
6841,54,7618,2.5
6842,55,73,4.5
6843,55,318,2.5
6844,55,365,2.5
6845,55,610,4.0
6846,55,665,4.5
6847,55,668,5.0
6848,55,670,5.0
6849,55,1131,4.0
6850,55,1199,1.5
6851,55,1217,3.0
6852,55,1446,3.0
6853,55,2067,4.5
6854,55,2357,5.0
6855,55,2677,4.5
6856,55,2686,4.0
6857,55,2843,3.5
6858,55,2931,3.5
6859,55,2971,4.0
6860,55,3204,3.5
6861,55,3461,4.5
6862,55,3470,5.0
6863,55,3545,4.5
6864,55,3677,4.5
6865,55,4226,3.0
6866,55,4235,4.0
6867,55,4621,1.0
6868,55,4941,0.5
6869,55,4973,3.0
6870,55,4995,4.0
6871,55,5319,4.5
6872,55,5475,5.0
6873,55,5995,3.5
6874,55,6016,5.0
6875,55,6918,5.0
6876,55,7063,4.5
6877,55,7323,4.5
6878,55,7361,4.0
6879,55,7767,4.0
6880,55,8014,3.5
6881,55,8207,4.5
6882,55,8781,3.5
6883,55,27815,5.0
6884,55,39292,4.5
6885,55,44555,5.0
6886,55,48738,2.5
6887,55,55820,3.5
6888,55,63082,5.0
6889,55,71033,4.0
6890,55,96606,4.5
6891,55,96829,4.5
6892,56,1,2.0
6893,56,110,4.0
6894,56,260,4.0
6895,56,296,3.0
6896,56,356,4.0
6897,56,480,5.0
6898,56,589,5.0
6899,56,593,2.5
6900,56,780,5.0
6901,56,1210,4.0
6902,56,1270,2.0
6903,56,1517,0.5
6904,56,1580,5.0
6905,56,1617,4.5
6906,56,1721,3.5
6907,56,1917,0.5
6908,56,1923,4.0
6909,56,2571,5.0
6910,56,2628,4.5
6911,56,2762,4.0
6912,56,2858,4.0
6913,56,3578,4.5
6914,56,3793,3.5
6915,56,4306,4.5
6916,56,4993,4.5
6917,56,5349,4.5
6918,56,5445,5.0
6919,56,5952,4.0
6920,56,6539,3.0
6921,56,7153,2.0
6922,57,1,4.0
6923,57,3,3.5
6924,57,32,4.5
6925,57,47,4.5
6926,57,62,3.5
6927,57,72,4.5
6928,57,97,4.5
6929,57,101,4.5
6930,57,104,4.0
6931,57,112,3.5
6932,57,150,4.0
6933,57,180,4.5
6934,57,198,4.5
6935,57,216,4.0
6936,57,223,4.5
6937,57,231,3.5
6938,57,260,4.0
6939,57,296,4.0
6940,57,300,4.0
6941,57,317,1.5
6942,57,318,4.5
6943,57,337,4.0
6944,57,356,4.0
6945,57,364,4.5
6946,57,367,3.5
6947,57,435,2.5
6948,57,480,3.5
6949,57,500,3.5
6950,57,538,4.0
6951,57,586,3.5
6952,57,587,4.0
6953,57,588,3.5
6954,57,593,4.5
6955,57,608,4.5
6956,57,648,4.0
6957,57,663,4.5
6958,57,671,4.0
6959,57,736,3.5
6960,57,778,4.0
6961,57,780,3.5
6962,57,805,3.5
6963,57,832,4.0
6964,57,880,3.0
6965,57,1060,4.0
6966,57,1073,4.5
6967,57,1089,4.0
6968,57,1199,4.0
6969,57,1203,4.0
6970,57,1219,4.0
6971,57,1246,4.5
6972,57,1247,4.5
6973,57,1265,4.0
6974,57,1270,4.5
6975,57,1278,4.0
6976,57,1288,4.5
6977,57,1394,4.0
6978,57,1405,4.0
6979,57,1461,4.0
6980,57,1483,4.0
6981,57,1485,4.0
6982,57,1573,4.0
6983,57,1580,3.0
6984,57,1584,4.0
6985,57,1597,4.0
6986,57,1639,4.0
6987,57,1653,4.5
6988,57,1704,5.0
6989,57,1721,1.0
6990,57,1729,4.0
6991,57,1732,4.5
6992,57,1753,4.0
6993,57,1777,3.5
6994,57,1784,4.5
6995,57,1909,4.5
6996,57,1917,2.0
6997,57,1921,3.5
6998,57,1923,3.5
6999,57,1961,4.5
7000,57,1968,4.0
7001,57,2011,4.5
7002,57,2012,4.5
7003,57,2054,3.5
7004,57,2085,3.0
7005,57,2282,4.5
7006,57,2300,4.0
7007,57,2318,4.5
7008,57,2329,4.5
7009,57,2335,3.5
7010,57,2355,4.0
7011,57,2375,4.0
7012,57,2387,4.5
7013,57,2395,5.0
7014,57,2424,2.0
7015,57,2431,4.0
7016,57,2502,3.5
7017,57,2529,4.0
7018,57,2541,3.5
7019,57,2596,4.5
7020,57,2628,0.5
7021,57,2657,4.0
7022,57,2692,4.0
7023,57,2700,4.0
7024,57,2706,4.0
7025,57,2716,4.0
7026,57,2762,4.0
7027,57,2858,5.0
7028,57,2881,3.0
7029,57,2918,4.0
7030,57,2959,4.5
7031,57,2997,4.0
7032,57,3039,3.5
7033,57,3052,4.0
7034,57,3071,4.5
7035,57,3148,4.0
7036,57,3156,3.5
7037,57,3159,1.5
7038,57,3160,4.5
7039,57,3174,4.5
7040,57,3243,4.0
7041,57,3255,3.0
7042,57,3298,4.5
7043,57,3450,4.0
7044,57,3477,4.0
7045,57,3481,4.5
7046,57,3535,5.0
7047,57,3617,3.5
7048,57,3668,4.0
7049,57,3671,4.0
7050,57,3726,2.5
7051,57,3799,0.5
7052,57,3882,1.5
7053,57,3911,4.5
7054,57,3945,0.5
7055,57,3948,3.5
7056,57,3949,4.5
7057,57,3969,3.5
7058,57,3977,0.5
7059,57,3994,3.5
7060,57,4149,4.0
7061,57,4214,3.5
7062,57,4226,5.0
7063,57,4239,5.0
7064,57,4306,4.0
7065,57,4369,1.0
7066,57,4370,3.0
7067,57,4489,4.0
7068,57,4544,4.5
7069,57,4545,4.5
7070,57,4558,3.5
7071,57,4621,4.0
7072,57,4649,4.0
7073,57,4678,3.5
7074,57,4744,1.0
7075,57,4776,4.5
7076,57,4816,3.5
7077,57,4873,4.5
7078,57,4874,4.5
7079,57,4878,5.0
7080,57,4886,5.0
7081,57,4963,4.5
7082,57,4973,5.0
7083,57,4975,4.5
7084,57,4979,4.5
7085,57,4995,4.0
7086,57,5025,4.5
7087,57,5225,4.0
7088,57,5266,4.0
7089,57,5299,3.5
7090,57,5349,2.5
7091,57,5377,4.0
7092,57,5378,1.5
7093,57,5391,4.5
7094,57,5418,4.0
7095,57,5445,4.0
7096,57,5452,4.0
7097,57,5507,0.5
7098,57,5515,4.5
7099,57,5669,4.0
7100,57,5673,4.0
7101,57,5810,4.0
7102,57,5816,1.5
7103,57,5879,1.5
7104,57,5900,4.0
7105,57,5902,4.0
7106,57,5952,2.5
7107,57,5992,4.5
7108,57,6016,4.5
7109,57,6058,3.5
7110,57,6188,4.0
7111,57,6223,5.0
7112,57,6287,3.5
7113,57,6288,4.0
7114,57,6306,4.5
7115,57,6323,4.0
7116,57,6373,4.0
7117,57,6377,4.5
7118,57,6383,1.0
7119,57,6440,4.5
7120,57,6539,3.5
7121,57,6615,1.0
7122,57,6695,1.0
7123,57,6708,4.5
7124,57,6711,5.0
7125,57,6863,4.0
7126,57,6874,4.5
7127,57,6890,2.5
7128,57,6953,4.5
7129,57,7153,2.0
7130,57,7173,3.0
7131,57,7254,4.0
7132,57,7293,3.5
7133,57,7325,4.0
7134,57,7361,4.5
7135,57,7438,4.0
7136,57,7701,4.0
7137,57,7932,3.5
7138,57,8360,4.0
7139,57,8373,2.5
7140,57,8376,1.0
7141,57,8464,4.0
7142,57,8528,4.0
7143,57,8529,4.0
7144,57,8636,2.5
7145,57,8641,4.5
7146,57,8644,3.5
7147,57,8665,3.5
7148,57,8781,4.0
7149,57,8784,4.5
7150,57,8798,4.5
7151,57,8907,3.5
7152,57,8910,5.0
7153,57,8917,4.0
7154,57,8949,4.5
7155,57,8957,3.5
7156,57,8961,4.0
7157,57,8972,3.5
7158,57,8974,3.5
7159,57,8981,4.0
7160,57,8984,4.0
7161,57,9010,3.5
7162,57,27706,4.0
7163,57,27773,4.5
7164,57,27801,3.5
7165,57,27904,4.5
7166,57,30749,2.0
7167,57,30793,1.5
7168,57,30810,3.5
7169,57,30825,4.0
7170,57,31420,3.5
7171,57,31427,1.5
7172,57,31878,3.5
7173,57,32587,4.5
7174,57,33004,4.0
7175,57,33166,4.0
7176,57,33171,5.0
7177,57,33437,4.0
7178,57,33493,1.0
7179,57,33679,2.5
7180,57,33794,4.5
7181,57,33880,4.5
7182,57,34048,1.0
7183,57,34162,4.5
7184,57,34271,4.5
7185,57,34319,4.0
7186,57,34338,4.0
7187,57,34437,4.0
7188,57,34523,4.5
7189,57,34528,2.5
7190,57,34534,4.5
7191,57,35836,4.0
7192,57,36535,4.0
7193,57,37741,4.0
7194,57,38061,4.5
7195,57,38886,4.0
7196,57,39292,3.5
7197,57,39444,5.0
7198,57,40819,4.0
7199,57,44195,4.5
7200,57,44633,4.5
7201,57,44761,5.0
7202,57,44788,4.5
7203,57,45431,4.0
7204,57,45501,4.0
7205,57,45517,3.5
7206,57,45666,4.0
7207,57,45672,5.0
7208,57,45728,4.5
7209,57,46578,5.0
7210,57,46965,2.0
7211,57,46970,4.0
7212,57,46976,4.0
7213,57,47423,5.0
7214,57,47518,4.5
7215,57,47970,1.5
7216,57,48043,5.0
7217,57,48082,5.0
7218,57,48516,4.5
7219,57,48696,4.5
7220,57,48774,4.5
7221,57,50685,3.5
7222,57,50872,4.5
7223,57,50912,4.5
7224,57,51255,4.5
7225,57,51694,4.0
7226,57,52281,4.5
7227,57,52973,4.5
7228,57,53769,2.0
7229,57,54272,3.5
7230,57,54281,4.0
7231,57,54503,4.0
7232,57,55269,4.5
7233,57,55276,5.0
7234,57,55280,4.5
7235,57,55290,4.0
7236,57,55444,4.5
7237,57,55814,5.0
7238,57,55830,3.5
7239,57,56152,4.0
7240,57,56174,3.0
7241,57,56274,4.0
7242,57,56286,4.0
7243,57,56333,4.0
7244,57,56367,4.0
7245,57,56715,3.5
7246,57,56757,4.0
7247,57,56782,5.0
7248,57,56805,3.0
7249,57,57368,3.5
7250,57,58559,4.0
7251,57,58998,4.0
7252,57,59022,3.0
7253,57,59387,4.5
7254,57,59519,4.5
7255,57,59725,2.0
7256,57,59784,4.0
7257,57,60069,4.5
7258,57,60766,4.5
7259,57,61024,4.5
7260,57,61323,4.5
7261,57,62155,2.0
7262,57,62434,4.0
7263,57,62511,4.5
7264,57,63131,4.0
7265,57,63876,4.5
7266,57,64575,4.0
7267,57,64620,4.0
7268,57,64839,4.5
7269,57,64957,3.0
7270,57,66509,4.0
7271,57,66665,4.0
7272,57,67408,3.5
7273,57,68157,4.5
7274,57,68954,4.5
7275,57,69784,4.0
7276,57,71464,4.5
7277,58,3,5.0
7278,58,58,4.0
7279,58,163,4.0
7280,58,344,3.0
7281,58,370,5.0
7282,58,376,3.0
7283,58,527,5.0
7284,58,552,5.0
7285,58,555,3.0
7286,58,750,5.0
7287,58,800,3.5
7288,58,899,5.0
7289,58,903,4.0
7290,58,912,5.0
7291,58,913,5.0
7292,58,919,5.0
7293,58,924,5.0
7294,58,954,5.0
7295,58,965,4.0
7296,58,969,5.0
7297,58,1019,5.0
7298,58,1077,4.5
7299,58,1079,5.0
7300,58,1080,5.0
7301,58,1084,5.0
7302,58,1136,5.0
7303,58,1198,4.5
7304,58,1199,5.0
7305,58,1201,4.0
7306,58,1204,4.5
7307,58,1207,5.0
7308,58,1209,3.5
7309,58,1219,5.0
7310,58,1225,5.0
7311,58,1233,4.0
7312,58,1234,4.0
7313,58,1242,5.0
7314,58,1244,4.5
7315,58,1250,4.5
7316,58,1254,4.0
7317,58,1256,4.5
7318,58,1259,3.5
7319,58,1262,4.0
7320,58,1266,5.0
7321,58,1267,4.5
7322,58,1269,5.0
7323,58,1272,4.5
7324,58,1278,5.0
7325,58,1282,5.0
7326,58,1283,5.0
7327,58,1284,5.0
7328,58,1287,4.0
7329,58,1292,5.0
7330,58,1293,4.5
7331,58,1299,4.0
7332,58,1303,5.0
7333,58,1304,5.0
7334,58,1358,3.5
